ObjectId,Country,ISO2,ISO3,Indicator,Unit,Measure,Date,Value
229,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,D03/25/1993,142
230,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D03/25/1993,-55.25
231,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D03/25/1993,27.91
232,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D03/25/1993,-57.18
233,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D03/26/1993,26.9
234,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D03/26/1993,-34.35
235,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D03/26/1993,-29.16
236,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D03/26/1993,-66.49
237,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D03/26/1993,-77.7
238,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D03/26/1993,-15.88
239,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D03/26/1993,-36.02
240,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D03/26/1993,-10.05
241,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D03/26/1993,-73.33
242,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D03/26/1993,-45.05
243,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D03/26/1993,-15.16
244,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D03/26/1993,-80.89
245,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D03/26/1993,-38.42
246,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D03/26/1993,-12.94
247,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D03/26/1993,-3.42
248,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D03/26/1993,-22.76
249,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D03/26/1993,-22.78
250,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D03/27/1993,-78.74
251,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D04/14/1993,-74.66
252,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D04/14/1993,44.7
253,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D04/14/1993,-41.15
254,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D04/14/1993,-94.27
255,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D04/14/1993,-99.19
256,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D04/14/1993,-21.92
257,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D04/14/1993,-39.24
258,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D04/14/1993,-32.48
259,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D04/15/1993,-27.45
260,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D04/15/1993,-31.36
261,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D04/15/1993,-41.59
262,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D04/15/1993,-41.7
263,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D04/15/1993,-30.58
264,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D04/15/1993,-60.22
265,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D04/15/1993,-12.55
266,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D04/15/1993,-61.93
267,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D04/15/1993,-47.55
268,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D04/15/1993,-20.96
269,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D04/15/1993,-12.02
270,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D04/15/1993,-23.96
271,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D04/15/1993,-26.08
272,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D04/15/1993,-72.64
273,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D04/24/1993,-23.66
274,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D04/24/1993,-7.75
275,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D04/24/1993,-17.58
276,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D04/24/1993,-79.07
277,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D04/24/1993,-7.25
278,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D04/24/1993,-12.96
279,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D04/24/1993,-58.19
280,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D04/24/1993,-19.62
281,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D04/24/1993,-98.98
282,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D04/24/1993,-7.52
283,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D04/24/1993,-15.76
284,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D04/24/1993,-19.88
285,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D04/25/1993,-90.64
286,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D04/25/1993,64.6
287,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D04/25/1993,-28.75
288,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D04/25/1993,-20.26
289,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D04/25/1993,-39.49
290,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D04/25/1993,-63.9
291,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D04/25/1993,-70.72
292,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D04/25/1993,-70.03
293,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D04/25/1993,-37.75
294,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D04/25/1993,-23.64
295,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D04/25/1993,-52.94
296,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D05/04/1993,-11.16
297,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D05/04/1993,75.3
298,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D05/04/1993,-29.45
299,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D05/04/1993,24.25
300,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D05/04/1993,-58.1
301,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D05/04/1993,1.22
302,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indonesian,D05/04/1993,-92.62
303,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D05/04/1993,-55.07
304,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D05/04/1993,-13.65
305,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D05/04/1993,-39.85
306,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D05/04/1993,-19.76
307,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D05/04/1993,-49.49
308,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D05/04/1993,-57.32
309,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D05/04/1993,-32.74
310,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D05/04/1993,-80.98
311,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D05/04/1993,-5.02
312,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D05/04/1993,-16.36
313,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D05/04/1993,-19.68
314,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D05/05/1993,-66.14
315,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D05/05/1993,-29.46
316,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D05/05/1993,-45.09
317,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D05/05/1993,-69.03
318,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D05/05/1993,-36.54
319,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D05/14/1993,27.94
320,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D05/14/1993,74.8
321,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D05/14/1993,-20.35
322,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D05/14/1993,21.45
323,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D05/14/1993,-3.16
324,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D05/14/1993,-38.7
325,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D05/14/1993,-0.08
326,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D05/14/1993,-50.17
327,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D05/14/1993,-11.55
328,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D05/14/1993,-38.25
329,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D05/14/1993,-18.16
330,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D05/14/1993,-84.19
331,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D05/14/1993,-41.72
332,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D05/14/1993,-25.54
333,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D05/14/1993,-84.18
334,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D05/14/1993,-6.92
335,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D05/14/1993,-13.06
336,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D05/14/1993,-16.98
337,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D05/15/1993,-61.94
338,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D05/15/1993,-45.49
339,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D05/15/1993,-56.03
340,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D05/15/1993,-34.34
341,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D05/24/1993,-6.06
342,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D05/24/1993,68.8
343,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D05/24/1993,-28.35
344,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D05/24/1993,33.85
345,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D05/24/1993,-12.76
346,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D05/24/1993,-37.29
347,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D05/24/1993,-26.9
348,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D05/24/1993,-4.68
349,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D05/24/1993,-36.27
350,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D05/24/1993,-17.55
351,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D05/24/1993,-52.43
352,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D05/24/1993,-51.05
353,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D05/24/1993,-79.29
354,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D05/24/1993,-22.26
355,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D05/24/1993,-50.02
356,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D05/24/1993,-14.54
357,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D05/24/1993,-86.18
358,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D05/24/1993,-16.02
359,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D05/24/1993,-16.66
360,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D05/24/1993,-21.88
361,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D05/25/1993,-60.84
362,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D05/27/1993,-60.14
363,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D06/03/1993,43.74
364,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D06/03/1993,58.6
365,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D06/03/1993,-41.15
366,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D06/03/1993,24.95
367,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D06/03/1993,-36.2
368,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D06/03/1993,-11.68
369,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D06/03/1993,-40.47
370,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D06/03/1993,-29.95
371,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D06/03/1993,-58.63
372,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D06/03/1993,-50.25
373,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D06/03/1993,-61.89
374,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D06/03/1993,-22.16
375,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D06/03/1993,-72.99
376,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Japan,D06/03/1993,-38.42
377,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D06/03/1993,-14.84
378,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D06/03/1993,-20.32
379,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D06/03/1993,-23.56
380,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D06/03/1993,-26.58
381,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D06/04/1993,-47.94
382,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D06/04/1993,-10.66
383,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D06/04/1993,-37.69
384,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D06/04/1993,-60.14
385,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bay Bengal,D06/12/1993,16.35
386,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D06/13/1993,82.44
387,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D06/13/1993,38
388,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D06/13/1993,-31.75
389,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Bering Sea,D06/13/1993,-1.96
390,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Caribbean Sea,D06/13/1993,-7.99
391,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Gulf Mexico,D06/13/1993,-0.3
392,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Indian Ocean,D06/13/1993,-15.38
393,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Mediterranean,D06/13/1993,-41.77
394,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Nino,D06/13/1993,-29.25
395,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Atlantic,D06/13/1993,-40.93
396,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Pacific,D06/13/1993,-36.35
397,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D06/13/1993,-60.19
398,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Pacific Ocean,D06/13/1993,-20.06
399,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Persian Gulf,D06/13/1993,-81.69
400,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D06/13/1993,-37.14
401,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,South China,D06/13/1993,-96.08
402,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Southern Ocean,D06/13/1993,-26.32
403,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Tropics,D06/13/1993,-18.66
404,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,World,D06/13/1993,-23.58
405,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Adriatic Sea,D06/14/1993,-59.74
406,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Yellow Sea,D06/14/1993,-58.14
407,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Baltic Sea,D06/22/1993,-5.2
408,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,North Sea,D06/22/1993,-40.19
409,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Sea Okhotsk,D06/22/1993,-18.14
410,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Andaman Sea,D06/23/1993,63.24
411,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Arabian Sea,D06/23/1993,28.1
412,World,,WLD,Change in mean sea level: Sea level: TOPEX.Poseidon,Millimeters,Atlantic Ocean,D06/23/1993,-38.75
